date,amount,price,sid,symbol,value
2018-12-04 00:00:00+00:00,38,1288.0,5,APLH,-48944.0
2018-12-04 00:00:00+00:00,67,693.34,9,ARTI,-46453.78
2018-12-04 00:00:00+00:00,76,624.95,12,AXBK,-47496.200000000004
2018-12-04 00:00:00+00:00,58,814.9,41,CUMM,-47264.2
2018-12-11 00:00:00+00:00,-93,470.5,61,HCLT,43756.5
2018-12-11 00:00:00+00:00,223,195.0,131,TAGL,-43485.0
2019-01-01 00:00:00+00:00,327,148.2,71,IHTL,-48461.399999999994
2019-01-01 00:00:00+00:00,68,677.35,99,NATP,-46059.8
2019-01-01 00:00:00+00:00,-7,6370.0,124,SANO,44590.0
2019-01-08 00:00:00+00:00,-76,636.0,12,AXBK,48336.0
2019-01-08 00:00:00+00:00,36,1305.4,38,COLG,-46994.4
2019-01-08 00:00:00+00:00,-81,694.0,67,HVEL,56214.0
2019-01-08 00:00:00+00:00,-32,1632.1,74,INED,52227.2
2019-01-08 00:00:00+00:00,270,176.75,105,OILI,-47722.5
2019-01-22 00:00:00+00:00,-368,145.4,3,ADEL,53507.200000000004
2019-01-22 00:00:00+00:00,209,228.45,37,COAL,-47746.049999999996
2019-01-22 00:00:00+00:00,55,851.65,112,PIIL,-46840.75
2019-01-29 00:00:00+00:00,-78,635.9,53,GLEN,49600.2
2019-02-12 00:00:00+00:00,-68,679.3,99,NATP,46192.399999999994
2019-02-12 00:00:00+00:00,421,108.38,103,NTPC,-45627.979999999996
2019-02-12 00:00:00+00:00,95,478.4,135,TISC,-45448.0
2019-02-12 00:00:00+00:00,43,1058.0,136,TITN,-45494.0
2019-02-19 00:00:00+00:00,-58,660.05,41,CUMM,38282.899999999994
2019-02-19 00:00:00+00:00,586,80.5,49,FED,-47173.0
2019-02-26 00:00:00+00:00,-270,172.4,105,OILI,46548.0
2019-02-26 00:00:00+00:00,-18,2653.9,120,REDY,47770.200000000004
2019-02-26 00:00:00+00:00,-223,189.75,131,TAGL,42314.25
2019-02-26 00:00:00+00:00,-95,498.0,135,TISC,47310.0
2019-02-26 00:00:00+00:00,83,561.5,147,UPLL,-46604.5
2019-03-05 00:00:00+00:00,-38,1159.8,5,APLH,44072.4
2019-03-05 00:00:00+00:00,-209,233.4,37,COAL,48780.6
2019-03-05 00:00:00+00:00,103,439.1,39,CORF,-45227.3
2019-03-05 00:00:00+00:00,399,115.05,92,MNFL,-45904.95
2019-03-05 00:00:00+00:00,-421,119.17,103,NTPC,50170.57
2019-03-12 00:00:00+00:00,-586,91.9,49,FED,53853.4
2019-03-12 00:00:00+00:00,-327,145.0,71,IHTL,47415.0
2019-03-12 00:00:00+00:00,368,135.0,119,RECM,-49680.0
2019-03-19 00:00:00+00:00,-67,683.85,9,ARTI,45817.950000000004
2019-03-19 00:00:00+00:00,-133,398.4,69,ICBK,52987.2
2019-03-19 00:00:00+00:00,26,1848.9,74,INED,-48071.4
2019-03-19 00:00:00+00:00,53,893.5,77,IPCA,-47355.5
2019-03-26 00:00:00+00:00,61,831.1,57,GODR,-50697.1
2019-03-26 00:00:00+00:00,65,741.0,67,HVEL,-48165.0
2019-03-26 00:00:00+00:00,95,514.9,104,OEBO,-48915.5
2019-03-26 00:00:00+00:00,4,10348.0,117,PROC,-41392.0
2019-03-26 00:00:00+00:00,-202,257.1,152,WIPR,51934.200000000004
2019-04-02 00:00:00+00:00,33,1493.0,11,ASPN,-49269.0
2019-04-02 00:00:00+00:00,65,769.15,12,AXBK,-49994.75
2019-04-02 00:00:00+00:00,16,3024.8,21,BJFN,-48396.8
2019-04-02 00:00:00+00:00,6,7197.4,22,BJFS,-43184.399999999994
2019-04-02 00:00:00+00:00,-36,1255.0,38,COLG,45180.0
2019-04-09 00:00:00+00:00,15,3316.95,20,BJAT,-49754.25
2019-04-09 00:00:00+00:00,-4,10730.0,117,PROC,42920.0
2019-04-09 00:00:00+00:00,38,1316.42,121,RELI,-50023.96000000001
2019-04-16 00:00:00+00:00,-103,448.0,39,CORF,46144.0
2019-04-16 00:00:00+00:00,4,10736.75,117,PROC,-42947.0
2019-04-23 00:00:00+00:00,-33,1449.0,11,ASPN,47817.0
2019-04-23 00:00:00+00:00,160,313.55,70,IGAS,-50168.0
2019-04-30 00:00:00+00:00,-15,3261.0,20,BJAT,48915.0
2019-04-30 00:00:00+00:00,-31,1722.35,43,DIVI,53392.85
2019-04-30 00:00:00+00:00,51,977.7,90,MINT,-49862.700000000004
2019-04-30 00:00:00+00:00,193,262.0,116,PREG,-50566.0
2019-05-07 00:00:00+00:00,35,1410.0,83,KTKM,-49350.0
2019-05-07 00:00:00+00:00,-4,10427.95,117,PROC,41711.8
2019-05-14 00:00:00+00:00,-65,735.95,67,HVEL,47836.75
2019-05-14 00:00:00+00:00,-457,106.25,118,PWFC,48556.25
2019-05-14 00:00:00+00:00,65,732.0,138,TRCE,-47580.0
2019-05-21 00:00:00+00:00,77,670.05,122,REXP,-51593.85
2019-06-04 00:00:00+00:00,-95,560.0,104,OEBO,53200.0
2019-06-04 00:00:00+00:00,2,21676.0,126,SHCM,-43352.0
2019-06-11 00:00:00+00:00,279,185.95,52,GGAS,-51880.049999999996
2019-06-11 00:00:00+00:00,-38,1309.44,121,RELI,49758.72
2019-06-11 00:00:00+00:00,-77,659.1,122,REXP,50750.700000000004
2019-06-25 00:00:00+00:00,-53,944.7,77,IPCA,50069.100000000006
2019-07-02 00:00:00+00:00,-55,1454.0,15,BATA,79970.0
2019-07-02 00:00:00+00:00,-51,881.7,90,MINT,44966.700000000004
2019-07-09 00:00:00+00:00,-65,778.5,12,AXBK,50602.5
2019-07-09 00:00:00+00:00,-160,297.9,70,IGAS,47664.0
2019-07-09 00:00:00+00:00,86,545.05,104,OEBO,-46874.299999999996
2019-07-09 00:00:00+00:00,40,1250.0,127,SIEM,-50000.0
2019-07-16 00:00:00+00:00,496,102.9,14,BAJE,-51038.4
2019-07-16 00:00:00+00:00,-61,950.0,57,GODR,57950.0
2019-07-16 00:00:00+00:00,-368,149.75,119,RECM,55108.0
2019-07-23 00:00:00+00:00,199,250.0,131,TAGL,-49750.0
2019-07-23 00:00:00+00:00,-43,1090.0,136,TITN,46870.0
2019-07-23 00:00:00+00:00,-83,642.6,147,UPLL,53335.8
2019-07-30 00:00:00+00:00,-399,114.0,92,MNFL,45486.0
2019-07-30 00:00:00+00:00,-86,549.0,104,OEBO,47214.0
2019-07-30 00:00:00+00:00,124,406.1,139,TREN,-50356.4
2019-08-06 00:00:00+00:00,-6,6950.0,22,BJFS,41700.0
2019-08-06 00:00:00+00:00,231,208.25,59,GSPT,-48105.75
2019-08-06 00:00:00+00:00,72,685.5,122,REXP,-49356.0
2019-08-06 00:00:00+00:00,165,298.8,125,SBI,-49302.0
2019-08-06 00:00:00+00:00,-65,704.25,138,TRCE,45776.25
2019-08-13 00:00:00+00:00,5,9050.0,0,ABOT,-45250.0
2019-08-20 00:00:00+00:00,-496,96.9,14,BAJE,48062.4
2019-08-20 00:00:00+00:00,4,12114.0,100,NEST,-48456.0
2019-08-20 00:00:00+00:00,-165,287.3,125,SBI,47404.5
2019-08-20 00:00:00+00:00,-40,1168.1,127,SIEM,46724.0
2019-08-20 00:00:00+00:00,175,286.75,137,TOPO,-50181.25
2019-08-27 00:00:00+00:00,64,755.05,9,ARTI,-48323.2
2019-09-03 00:00:00+00:00,33,1496.0,5,APLH,-49368.0
2019-09-03 00:00:00+00:00,-2,18579.0,126,SHCM,37158.0
2019-09-17 00:00:00+00:00,-64,779.95,9,ARTI,49916.8
2019-09-17 00:00:00+00:00,-16,3424.95,21,BJFN,54799.2
2019-09-17 00:00:00+00:00,138,364.25,28,BRGR,-50266.5
2019-09-17 00:00:00+00:00,27,1814.75,64,HLL,-48998.25
2019-09-17 00:00:00+00:00,-26,1944.1,74,INED,50546.6
2019-09-17 00:00:00+00:00,213,239.8,78,ITC,-51077.4
2019-09-17 00:00:00+00:00,-72,678.0,122,REXP,48816.0
2019-09-24 00:00:00+00:00,66,819.05,34,CESC,-54057.299999999996
2019-10-01 00:00:00+00:00,65,807.0,75,INFY,-52455.0
2019-10-01 00:00:00+00:00,-213,259.1,78,ITC,55188.3
2019-10-01 00:00:00+00:00,26,1887.45,151,WHIR,-49073.700000000004
2019-10-15 00:00:00+00:00,29,1807.7,11,ASPN,-52423.3
2019-10-15 00:00:00+00:00,30,1730.0,15,BATA,-51900.0
2019-10-15 00:00:00+00:00,-66,770.0,34,CESC,50820.0
2019-10-15 00:00:00+00:00,33,1529.8,38,COLG,-50483.4
2019-10-15 00:00:00+00:00,-279,175.0,52,GGAS,48825.0
2019-10-15 00:00:00+00:00,204,258.9,114,PLNG,-52815.6
2019-10-15 00:00:00+00:00,-193,283.6,116,PREG,54734.8
2019-10-22 00:00:00+00:00,-175,284.75,137,TOPO,49831.25
2019-10-29 00:00:00+00:00,-65,651.0,75,INFY,42315.0
2019-10-29 00:00:00+00:00,-35,1597.4,83,KTKM,55909.0
2019-10-29 00:00:00+00:00,8,6500.0,124,SANO,-52000.0
2019-11-05 00:00:00+00:00,32,1679.5,127,SIEM,-53744.0
2019-11-05 00:00:00+00:00,79,689.45,150,VOLT,-54466.55
2019-11-19 00:00:00+00:00,-33,1408.8,5,APLH,46490.4
2019-11-19 00:00:00+00:00,2606,21.3,54,GMRI,-55507.8
2019-11-19 00:00:00+00:00,-231,220.0,59,GSPT,50820.0
2019-11-19 00:00:00+00:00,129,417.0,70,IGAS,-53793.0
2019-11-26 00:00:00+00:00,107,509.0,27,BPCL,-54463.0
2019-12-10 00:00:00+00:00,262,207.45,3,ADEL,-54351.899999999994
2019-12-10 00:00:00+00:00,-79,680.0,150,VOLT,53720.0
2019-12-17 00:00:00+00:00,56,947.7,97,NAFL,-53071.200000000004
2019-12-17 00:00:00+00:00,-204,274.65,114,PLNG,56028.6
2019-12-24 00:00:00+00:00,57,950.7,23,BLKI,-54189.9
2019-12-24 00:00:00+00:00,105,515.05,39,CORF,-54080.24999999999
2019-12-24 00:00:00+00:00,243,226.0,52,GGAS,-54918.0
2019-12-24 00:00:00+00:00,-27,1952.0,64,HLL,52704.0
2019-12-24 00:00:00+00:00,12,4235.1,109,PFIZ,-50821.200000000004
2019-12-24 00:00:00+00:00,35,1554.17,121,RELI,-54395.950000000004
2019-12-24 00:00:00+00:00,-8,6880.05,124,SANO,55040.4
2019-12-24 00:00:00+00:00,-32,1538.0,127,SIEM,49216.0
2019-12-24 00:00:00+00:00,-124,522.2,139,TREN,64752.8
2020-01-07 00:00:00+00:00,-29,1711.0,11,ASPN,49619.0
2020-01-07 00:00:00+00:00,-30,1710.0,15,BATA,51300.0
2020-01-07 00:00:00+00:00,31,1688.0,82,JUBI,-52328.0
2020-01-07 00:00:00+00:00,307,175.95,92,MNFL,-54016.649999999994
2020-01-14 00:00:00+00:00,-33,1480.0,38,COLG,48840.0
2020-01-14 00:00:00+00:00,103,536.2,69,ICBK,-55228.600000000006
2020-01-21 00:00:00+00:00,6,9583.95,22,BJFS,-57503.700000000004
2020-01-21 00:00:00+00:00,-107,457.6,27,BPCL,48963.200000000004
2020-01-21 00:00:00+00:00,112,510.0,30,BRTI,-57120.0
2020-01-21 00:00:00+00:00,-4,15361.05,100,NEST,61444.2
2020-01-28 00:00:00+00:00,334,179.8,79,JNSP,-60053.200000000004
2020-01-28 00:00:00+00:00,-35,1494.43,121,RELI,52305.05
2020-01-28 00:00:00+00:00,-199,382.8,131,TAGL,76177.2
2020-01-28 00:00:00+00:00,333,183.9,132,TAMO,-61238.700000000004
2020-02-04 00:00:00+00:00,235,231.4,44,DLF,-54379.0
2020-02-04 00:00:00+00:00,-55,1557.0,112,PIIL,85635.0
2020-02-04 00:00:00+00:00,152,384.0,131,TAGL,-58368.0
2020-02-11 00:00:00+00:00,-6,9643.5,22,BJFS,57861.0
2020-02-18 00:00:00+00:00,66,884.1,47,ESCO,-58350.6
2020-02-18 00:00:00+00:00,-103,541.0,69,ICBK,55723.0
2020-02-18 00:00:00+00:00,-12,4040.0,109,PFIZ,48480.0
2020-02-25 00:00:00+00:00,41,1470.55,77,IPCA,-60292.549999999996
2020-02-25 00:00:00+00:00,1495,39.4,123,SAIL,-58903.0
2020-02-25 00:00:00+00:00,-26,2245.0,151,WHIR,58370.0
2020-03-03 00:00:00+00:00,55,1005.0,90,MINT,-55275.0
2020-03-03 00:00:00+00:00,-307,164.1,92,MNFL,50378.7
2020-03-03 00:00:00+00:00,-1495,35.45,123,SAIL,52997.75000000001
2020-03-03 00:00:00+00:00,-333,127.5,132,TAMO,42457.5
2020-03-03 00:00:00+00:00,172,312.55,140,TTCH,-53758.6
2020-03-17 00:00:00+00:00,-138,428.5,28,BRGR,59133.0
2020-03-17 00:00:00+00:00,24,1892.0,43,DIVI,-45408.0
2020-03-17 00:00:00+00:00,-235,150.0,44,DLF,35250.0
2020-03-17 00:00:00+00:00,-2606,16.65,54,GMRI,43389.899999999994
2020-03-17 00:00:00+00:00,40,1308.0,101,NITT,-52320.0
2020-03-17 00:00:00+00:00,2,19905.05,126,SHCM,-39810.1
2020-03-17 00:00:00+00:00,87,566.0,139,TREN,-49242.0
2020-03-24 00:00:00+00:00,-262,125.0,3,ADEL,32750.0
2020-03-24 00:00:00+00:00,148,257.0,19,BION,-38036.0
2020-03-24 00:00:00+00:00,144,297.0,31,CADI,-42768.0
2020-03-24 00:00:00+00:00,-129,319.0,70,IGAS,41151.0
2020-03-24 00:00:00+00:00,325,123.35,73,INDB,-40088.75
2020-03-24 00:00:00+00:00,-31,1279.0,82,JUBI,39649.0
2020-03-24 00:00:00+00:00,-40,928.0,101,NITT,37120.0
2020-03-24 00:00:00+00:00,10,3850.0,109,PFIZ,-38500.0
2020-03-24 00:00:00+00:00,31,1258.5,111,PIDI,-39013.5
2020-03-24 00:00:00+00:00,-172,212.05,140,TTCH,36472.6
2020-03-31 00:00:00+00:00,33,1250.0,38,COLG,-41250.0
2020-03-31 00:00:00+00:00,88,474.0,67,HVEL,-41712.0
2020-03-31 00:00:00+00:00,-334,82.5,79,JNSP,27555.0
2020-03-31 00:00:00+00:00,154,265.4,94,MRCO,-40871.6
2020-03-31 00:00:00+00:00,-2,17274.15,126,SHCM,34548.3
2020-03-31 00:00:00+00:00,-152,291.5,131,TAGL,44308.0
2020-04-07 00:00:00+00:00,-66,623.0,47,ESCO,41118.0
2020-04-07 00:00:00+00:00,2,15575.0,100,NEST,-31150.0
2020-04-07 00:00:00+00:00,-10,3780.74,109,PFIZ,37807.399999999994
2020-04-07 00:00:00+00:00,4,10420.0,117,PROC,-41680.0
2020-04-07 00:00:00+00:00,-87,472.0,139,TREN,41064.0
2020-04-21 00:00:00+00:00,-57,890.15,23,BLKI,50738.549999999996
2020-04-21 00:00:00+00:00,-325,108.15,73,INDB,35148.75
2020-04-21 00:00:00+00:00,294,164.0,110,PGRD,-48216.0
2020-04-21 00:00:00+00:00,-31,1436.5,111,PIDI,44531.5
2020-04-21 00:00:00+00:00,11,3835.0,120,REDY,-42185.0
2020-04-21 00:00:00+00:00,283,180.0,148,VGUA,-50940.0
2020-05-05 00:00:00+00:00,-33,1405.0,38,COLG,46365.0
2020-05-05 00:00:00+00:00,-4,10499.0,117,PROC,41996.0
2020-05-12 00:00:00+00:00,46,1023.9,9,ARTI,-47099.4
2020-05-12 00:00:00+00:00,-243,251.0,52,GGAS,60993.0
2020-05-12 00:00:00+00:00,-55,890.85,90,MINT,48996.75
2020-05-19 00:00:00+00:00,72,673.95,8,ARBN,-48524.4
2020-05-26 00:00:00+00:00,-154,317.3,94,MRCO,48864.200000000004
2020-05-26 00:00:00+00:00,4,9851.1,117,PROC,-39404.4
2020-06-02 00:00:00+00:00,52,972.4,47,ESCO,-50564.799999999996
2020-06-09 00:00:00+00:00,-105,654.0,39,CORF,68670.0
2020-06-16 00:00:00+00:00,-46,892.0,9,ARTI,41032.0
2020-06-23 00:00:00+00:00,68,729.85,39,CORF,-49629.8
2020-06-30 00:00:00+00:00,414,122.75,50,FOHE,-50818.5
2020-06-30 00:00:00+00:00,-88,578.2,67,HVEL,50881.600000000006
2020-06-30 00:00:00+00:00,55,935.0,86,LUPN,-51425.0
2020-07-07 00:00:00+00:00,-294,178.5,110,PGRD,52479.0
2020-07-07 00:00:00+00:00,5300,9.8,149,VODA,-51940.00000000001
2020-07-14 00:00:00+00:00,124,416.95,53,GLEN,-51701.799999999996
2020-07-14 00:00:00+00:00,-283,173.0,148,VGUA,48959.0
2020-07-21 00:00:00+00:00,13,3999.0,29,BRIT,-51987.0
2020-07-21 00:00:00+00:00,-2,17350.0,100,NEST,34700.0
2020-07-21 00:00:00+00:00,-4,10678.15,117,PROC,42712.6
2020-07-21 00:00:00+00:00,26,1939.0,121,RELI,-50414.0
2020-07-28 00:00:00+00:00,-414,135.55,50,FOHE,56117.700000000004
2020-08-04 00:00:00+00:00,-5,16050.0,0,ABOT,80250.0
2020-08-04 00:00:00+00:00,19,2663.75,66,HROM,-50611.25
2020-08-04 00:00:00+00:00,144,366.1,94,MRCO,-52718.4
2020-08-04 00:00:00+00:00,28,1857.0,112,PIIL,-51996.0
2020-08-11 00:00:00+00:00,-112,558.0,30,BRTI,62496.0
2020-08-11 00:00:00+00:00,104,548.0,129,SUN,-56992.0
2020-08-11 00:00:00+00:00,109,524.5,131,TAGL,-57170.5
2020-08-18 00:00:00+00:00,-24,3129.85,43,DIVI,75116.4
2020-08-18 00:00:00+00:00,88,625.0,87,MAHM,-55000.0
2020-08-18 00:00:00+00:00,46,1211.0,89,MBFL,-55706.0
2020-08-18 00:00:00+00:00,-28,1937.45,112,PIIL,54248.6
2020-08-25 00:00:00+00:00,251,227.0,79,JNSP,-56977.0
2020-08-25 00:00:00+00:00,-104,533.6,129,SUN,55494.4
2020-09-01 00:00:00+00:00,497,107.0,14,BAJE,-53179.0
2020-09-01 00:00:00+00:00,40,1355.0,16,BBRM,-54200.0
2020-09-01 00:00:00+00:00,1391,39.0,18,BHEL,-54249.0
2020-09-01 00:00:00+00:00,-148,382.45,19,BION,56602.6
2020-09-01 00:00:00+00:00,40,1320.0,23,BLKI,-52800.0
2020-09-01 00:00:00+00:00,-144,373.1,31,CADI,53726.4
2020-09-01 00:00:00+00:00,276,185.2,60,HALC,-51115.2
2020-09-01 00:00:00+00:00,77,695.0,61,HCLT,-53515.0
2020-09-01 00:00:00+00:00,-41,1887.55,77,IPCA,77389.55
2020-09-01 00:00:00+00:00,-55,932.2,86,LUPN,51271.0
2020-09-01 00:00:00+00:00,-144,368.9,94,MRCO,53121.6
2020-09-01 00:00:00+00:00,-11,4271.1,120,REDY,46982.100000000006
2020-09-08 00:00:00+00:00,-13,3726.9,29,BRIT,48449.700000000004
2020-09-08 00:00:00+00:00,-68,739.9,39,CORF,50313.2
2020-09-08 00:00:00+00:00,728,75.9,45,EDEL,-55255.200000000004
2020-09-08 00:00:00+00:00,-56,1964.4,97,NAFL,110006.40000000001
2020-09-08 00:00:00+00:00,41,1268.45,113,PIRA,-52006.450000000004
2020-09-08 00:00:00+00:00,380,149.45,132,TAMO,-56790.99999999999
2020-09-08 00:00:00+00:00,980,57.7,141,TTPW,-56546.0
2020-09-15 00:00:00+00:00,-497,106.05,14,BAJE,52706.85
2020-09-15 00:00:00+00:00,116,478.5,17,BFRG,-55506.0
2020-09-15 00:00:00+00:00,-40,1377.25,23,BLKI,55090.0
2020-09-15 00:00:00+00:00,139,394.8,46,EMAM,-54877.200000000004
2020-09-15 00:00:00+00:00,-77,791.05,61,HCLT,60910.85
2020-09-15 00:00:00+00:00,25,2150.2,101,NITT,-53754.99999999999
2020-09-22 00:00:00+00:00,188,278.25,3,ADEL,-52311.0
2020-09-22 00:00:00+00:00,-72,798.25,8,ARBN,57474.0
2020-09-22 00:00:00+00:00,194,269.3,80,JSTL,-52244.200000000004
2020-09-22 00:00:00+00:00,-41,1278.95,113,PIRA,52436.950000000004
2020-09-29 00:00:00+00:00,-1391,32.25,18,BHEL,44859.75
2020-09-29 00:00:00+00:00,-124,496.0,53,GLEN,61504.0
2020-09-29 00:00:00+00:00,65,837.4,61,HCLT,-54431.0
2020-09-29 00:00:00+00:00,219,241.4,73,INDB,-52866.6
2020-10-06 00:00:00+00:00,-276,180.6,60,HALC,49845.6
2020-10-06 00:00:00+00:00,-19,3142.6,66,HROM,59709.4
2020-10-06 00:00:00+00:00,162,335.0,152,WIPR,-54270.0
2020-10-13 00:00:00+00:00,-40,1253.95,16,BBRM,50158.0
2020-10-13 00:00:00+00:00,-52,1254.35,47,ESCO,65226.2
2020-10-13 00:00:00+00:00,46,1135.55,75,INFY,-52235.299999999996
2020-10-13 00:00:00+00:00,34,1568.25,90,MINT,-53320.5
2020-10-13 00:00:00+00:00,-109,473.8,131,TAGL,51644.200000000004
2020-10-20 00:00:00+00:00,-728,56.95,45,EDEL,41459.6
2020-10-20 00:00:00+00:00,16,3249.0,66,HROM,-51984.0
2020-10-20 00:00:00+00:00,62,820.6,134,TEML,-50877.200000000004
2020-10-20 00:00:00+00:00,-5300,7.9,149,VODA,41870.0
2020-10-27 00:00:00+00:00,24,2079.45,5,APLH,-49906.799999999996
2020-10-27 00:00:00+00:00,-16,2925.0,66,HROM,46800.0
2020-10-27 00:00:00+00:00,-88,600.4,87,MAHM,52835.2
2020-11-03 00:00:00+00:00,21,2292.6,77,IPCA,-48144.6
2020-11-03 00:00:00+00:00,-26,1890.0,121,RELI,49140.0
2020-11-03 00:00:00+00:00,-980,52.7,141,TTPW,51646.0
2020-11-10 00:00:00+00:00,582,85.7,10,ASOK,-49877.4
2020-11-10 00:00:00+00:00,-116,497.95,17,BFRG,57762.2
2020-11-10 00:00:00+00:00,169,308.0,35,CHLA,-52052.0
2020-11-10 00:00:00+00:00,62,831.0,67,HVEL,-51522.0
2020-11-10 00:00:00+00:00,-251,212.05,79,JNSP,53224.55
2020-11-10 00:00:00+00:00,21,2469.9,97,NAFL,-51867.9
2020-11-17 00:00:00+00:00,22,2347.1,112,PIIL,-51636.2
2020-11-24 00:00:00+00:00,-21,2210.0,77,IPCA,46410.0
2020-11-24 00:00:00+00:00,21,2633.2,82,JUBI,-55297.2
2020-12-01 00:00:00+00:00,62,867.0,58,GRAS,-53754.0
2020-12-01 00:00:00+00:00,-380,182.35,132,TAMO,69293.0
2020-12-08 00:00:00+00:00,319,184.95,132,TAMO,-58999.049999999996
2020-12-15 00:00:00+00:00,303,189.4,6,APLO,-57388.200000000004
2020-12-15 00:00:00+00:00,62,923.0,72,INBK,-57226.0
2020-12-15 00:00:00+00:00,-46,1156.0,75,INFY,53176.0
2020-12-15 00:00:00+00:00,-46,1329.85,89,MBFL,61173.1
2020-12-22 00:00:00+00:00,327,173.05,40,CTBK,-56587.350000000006
2020-12-22 00:00:00+00:00,-65,879.15,61,HCLT,57144.75
2020-12-22 00:00:00+00:00,-22,2225.0,112,PIIL,48950.0
2020-12-22 00:00:00+00:00,70,778.0,150,VOLT,-54460.0
2021-01-05 00:00:00+00:00,22,2753.7,11,ASPN,-60581.399999999994
2021-01-05 00:00:00+00:00,-34,1685.0,90,MINT,57290.0
2021-01-05 00:00:00+00:00,-25,2846.0,101,NITT,71150.0
2021-01-05 00:00:00+00:00,90,687.0,135,TISC,-61830.0
2021-01-12 00:00:00+00:00,245,245.2,44,DLF,-60074.0
2021-01-12 00:00:00+00:00,-139,468.0,46,EMAM,65052.0
2021-01-12 00:00:00+00:00,-21,2665.0,97,NAFL,55965.0
2021-01-12 00:00:00+00:00,110,585.55,104,OEBO,-64410.49999999999
2021-01-12 00:00:00+00:00,52,1245.0,128,SRTR,-64740.0
2021-01-12 00:00:00+00:00,-162,447.95,152,WIPR,72567.9
2021-01-19 00:00:00+00:00,45,1353.8,57,GODR,-60921.0
2021-01-19 00:00:00+00:00,12,4937.9,74,INED,-59254.799999999996
2021-01-19 00:00:00+00:00,-21,2795.0,82,JUBI,58695.0
2021-01-19 00:00:00+00:00,-62,1006.6,134,TEML,62409.200000000004
2021-01-19 00:00:00+00:00,120,516.3,140,TTCH,-61955.99999999999
2021-01-19 00:00:00+00:00,-70,893.15,150,VOLT,62520.5
